lag_1,lag_2,lag_4,lag_8,ma_4,ma_8,std_4,wow_change,avg_basket,avg_unit_price,total_quantity,avg_margin,n_orders,category_encoded,category_target_enc,revenue,week_start,category
186586.6,184191.99,167879.2,164146.89,183761.7375,176110.19,11830.353077149659,-0.11360086951581727,415.55326633165834,237.32701005025123,705,0.32106299616642275,398,1,239722.78405660376,165390.2,2023-09-18,Clothing & Apparel
165390.2,186586.6,196389.16,159197.51,183139.48750000002,176265.60375,12956.09733182377,0.2424295998190944,421.9418480492813,246.09735112936346,826,0.32357950501739674,487,1,239722.78405660376,205485.68,2023-09-25,Clothing & Apparel
205485.68,165390.2,184191.99,180000.1,185413.6175,182051.625,16398.10154740758,0.6454924255549097,420.0312173913044,242.90116770186336,1389,0.3229719849771852,805,1,239722.78405660376,338125.13,2023-10-02,Clothing & Apparel
338125.13,205485.68,186586.6,170490.07,223896.90250000003,201817.25374999997,77893.41859618452,0.05550187884585811,433.64727825030377,247.95719319562573,1450,0.3270916395868163,823,1,239722.78405660376,356891.71,2023-10-09,Clothing & Apparel
356891.71,338125.13,165390.2,167879.2,266473.18,225117.45875000002,95300.8508323226,0.09086703078645342,435.97021276595746,248.01993281075028,1587,0.32790132056073357,893,1,239722.78405660376,389321.4,2023-10-16,Clothing & Apparel
389321.4,356891.71,205485.68,196389.16,322455.98,252797.73375,80796.81766881215,-0.15362659232192233,447.0980732700135,249.16858887381275,1317,0.3225847068317907,737,1,239722.78405660376,329511.27999999997,2023-10-23,Clothing & Apparel
329511.27999999997,389321.4,338125.13,184191.99,353462.38,269437.99875,26498.5285653237,0.4701245735806072,443.2046020128088,247.15135407136322,1955,0.32328476522613897,1093,1,239722.78405660376,484422.63,2023-10-30,Clothing & Apparel
484422.63,329511.27999999997,356891.71,186586.6,390036.755,306966.82875,67505.88187785157,0.15612138103457296,446.9683639265762,246.96646448523543,2252,0.32259841803193817,1253,1,239722.78405660376,560051.36,2023-11-06,Clothing & Apparel
560051.36,484422.63,389321.4,165390.2,440826.6675,353649.92374999996,101913.43274652715,0.010050506796376757,449.30910246227165,247.8786656076251,2258,0.32359586067886903,1259,1,239722.78405660376,565680.16,2023-11-13,Clothing & Apparel
565680.16,560051.36,329511.27999999997,205485.68,484916.35750000004,403686.16875,110028.84814835207,0.040565237430282064,448.9909305873379,251.85158657513347,2337,0.32763227527277133,1311,1,239722.78405660376,588627.11,2023-11-20,Clothing & Apparel
588627.11,565680.16,484422.63,338125.13,549695.315,451578.84750000003,45236.309187596045,-0.22983051188383075,427.6817358490566,248.61571698113204,1818,0.32348608845586113,1060,1,239722.78405660376,453342.64,2023-11-27,Clothing & Apparel
453342.64,588627.11,560051.36,356891.71,541925.3175,465981.03625,60334.60625184005,-0.0834951903046226,456.58319780219784,249.78383516483518,1692,0.32492716611853384,910,1,239722.78405660376,415490.71,2023-12-04,Clothing & Apparel
415490.71,453342.64,565680.16,389321.4,505785.155,473305.91125,84367.26321971763,-0.03604135938442532,436.29178649237474,246.06554466230938,1630,0.32369152985096283,918,1,239722.78405660376,400515.86,2023-12-11,Clothing & Apparel
400515.86,415490.71,588627.11,329511.27999999997,464494.07999999996,474705.21875,85689.17990189866,0.028327891934167182,439.0848933901919,245.35995735607676,1652,0.32716544094174693,938,1,239722.78405660376,411861.63,2023-12-18,Clothing & Apparel
411861.63,400515.86,453342.64,484422.63,420302.71,484999.0125,22931.518214703778,0.02101103712914454,435.31601449275365,246.22630434782607,1706,0.32437983608800997,966,1,239722.78405660376,420515.27,2023-12-25,Clothing & Apparel
420515.27,411861.63,415490.71,560051.36,412095.86750000005,477010.5925,8496.327343100445,-0.6052114350092448,424.58982097186697,244.96393861892582,688,0.3259058766810803,391,1,239722.78405660376,166014.62,2024-01-01,Clothing & Apparel
166014.62,420515.27,400515.86,565680.16,349726.845,427756.0,122748.3038309122,0.17426844695967159,480.16189655172417,252.8427832512315,761,0.32199017601678276,406,1,239722.78405660376,194945.73,2024-01-08,Clothing & Apparel
194945.73,166014.62,411861.63,588627.11,298334.3125,381414.19625000004,136643.49991738432,-0.14445117623248283,433.2093246753247,246.64218181818183,691,0.3222337150072136,385,1,239722.78405660376,166785.59,2024-01-15,Clothing & Apparel
166785.59,194945.73,420515.27,453342.64,237065.3025,328684.00625,123038.45799333433,0.14566720062566563,464.9167396593674,250.792603406326,751,0.3242545526305373,411,1,239722.78405660376,191080.78,2024-01-22,Clothing & Apparel
191080.78,166785.59,166014.62,415490.71,179706.68,295901.27375,15449.119387465169,-0.22002197185923145,450.2683081570997,256.63821752265864,578,0.33051462833008677,331,1,239722.78405660376,149038.81,2024-01-29,Clothing & Apparel
149038.81,191080.78,194945.73,400515.86,175462.7275,262594.78625,21579.520241413586,-0.1955776485332914,435.96418181818177,251.70883636363635,480,0.33553954846942075,275,1,239722.78405660376,119890.15,2024-02-05,Clothing & Apparel
119890.15,149038.81,166785.59,411861.63,156698.8325,227516.5725,29985.641246231797,0.010786040387805063,447.17081180811806,250.5511439114391,493,0.32147321704724285,271,1,239722.78405660376,121183.29,2024-02-12,Clothing & Apparel
121183.29,119890.15,191080.78,420515.27,145298.2575,191181.78,33352.33466953581,0.10130926466842083,450.87932432432433,260.3845608108108,517,0.32451082898418215,296,1,239722.78405660376,133460.28,2024-02-19,Clothing & Apparel
133460.28,121183.29,149038.81,166014.62,130893.13249999999,155299.90625,13554.857966686986,0.17063496345129803,476.3209451219512,254.55469512195123,613,0.3262450418904995,328,1,239722.78405660376,156233.27,2024-02-26,Clothing & Apparel
156233.27,133460.28,119890.15,194945.73,132691.7475,154077.23750000002,16843.58845776014,0.09780631231747261,477.7545125348189,259.9990807799443,653,0.3237453460284338,359,1,239722.78405660376,171513.87,2024-03-04,Clothing & Apparel
171513.87,156233.27,121183.29,166785.59,145597.6775,151148.255,22569.47493553009,0.029342116762918424,456.1923772609819,244.15687338501294,731,0.32467250699119726,387,1,239722.78405660376,176546.45,2024-03-11,Clothing & Apparel
176546.45,171513.87,133460.28,191080.78,159438.4675,152368.3625,19353.190327495144,-0.1018339366212122,453.0515142857143,254.91891428571427,614,0.32289951472786776,350,1,239722.78405660376,158568.03,2024-03-18,Clothing & Apparel
158568.03,176546.45,156233.27,149038.81,165715.405,148304.26875,9864.576113504572,-0.00524380608121322,445.583418079096,256.5582768361582,626,0.3245864045620767,354,1,239722.78405660376,157736.53,2024-03-25,Clothing & Apparel
157736.53,158568.03,171513.87,119890.15,166091.22,149391.48375,9400.641824681874,0.0890801896047797,443.89594315245483,248.88837209302326,683,0.3269807424906952,387,1,239722.78405660376,171787.73,2024-04-01,Clothing & Apparel
171787.73,157736.53,176546.45,121183.29,166159.685,155878.68125000002,9454.144478844088,0.17028067138438807,462.1605977011494,244.06259770114943,817,0.32172716923017564,435,1,239722.78405660376,201039.86,2024-04-08,Clothing & Apparel
201039.86,171787.73,158568.03,133460.28,172283.0375,165860.7525,20222.944732728247,-0.20613658405850455,406.1022646310433,239.55312977099237,667,0.32766167455056144,393,1,239722.78405660376,159598.19,2024-04-15,Clothing & Apparel
159598.19,201039.86,157736.53,156233.27,172540.5775,169127.99125000002,19995.341948861846,0.043435580315791755,458.76151515151514,250.4132782369146,654,0.3236387963675615,363,1,239722.78405660376,166530.43,2024-04-22,Clothing & Apparel
166530.43,159598.19,171787.73,171513.87,174739.0525,170415.13625,18230.65166363819,-0.006799658176586787,405.38745098039215,243.46735294117644,680,0.31933711206791554,408,1,239722.78405660376,165398.08,2024-04-29,Clothing & Apparel
165398.08,166530.43,201039.86,176546.45,173141.63999999998,169650.66249999998,18845.039455241866,0.11633611466348359,441.7221291866029,251.67665071770335,734,0.3242130701057493,418,1,239722.78405660376,184639.85,2024-05-06,Clothing & Apparel
184639.85,165398.08,159598.19,158568.03,169041.6375,170662.3375,10833.045251213936,0.027542320902015582,459.383196125908,249.6752784503632,739,0.32544557853643835,413,1,239722.78405660376,189725.26,2024-05-13,Clothing & Apparel
189725.26,184639.85,166530.43,157736.53,176573.405,174556.99125,12433.664793422296,0.12220908275471598,452.0412101910828,249.19779193205946,846,0.3279163516184686,471,1,239722.78405660376,212911.41,2024-05-20,Clothing & Apparel
212911.41,189725.26,165398.08,171787.73,188168.65,181453.85124999998,19541.22560703277,-0.12067483842223403,436.4064335664335,249.64531468531467,754,0.3271459645123503,429,1,239722.78405660376,187218.36,2024-05-27,Clothing & Apparel
187218.36,212911.41,184639.85,201039.86,193623.72,183382.68,13024.995621425442,0.12372392323060621,457.35163043478263,248.48010869565218,840,0.32281038182005856,460,1,239722.78405660376,210381.75,2024-06-03,Clothing & Apparel
210381.75,187218.36,189725.26,159598.19,200059.195,184550.41625,13458.724905130648,-0.14310708984976117,433.35247596153846,246.08134615384614,743,0.3287000509500405,416,1,239722.78405660376,180274.63,2024-06-10,Clothing & Apparel
180274.63,210381.75,212911.41,166530.43,197696.5375,187134.97125,16388.22774658411,0.0855535246418202,442.75511312217196,255.7333936651584,768,0.3219604167643,442,1,239722.78405660376,195697.76,2024-06-17,Clothing & Apparel
195697.76,180274.63,187218.36,165398.08,193393.125,190780.88749999998,12963.376048755654,-0.01976358850504989,449.25074941451993,253.24634660421546,784,0.33249212034912157,427,1,239722.78405660376,191830.07,2024-06-24,Clothing & Apparel
191830.07,195697.76,210381.75,184639.85,194546.0525,194084.88625,12425.052737528984,-0.003272114741969312,457.42196172248805,256.7725358851675,764,0.32651259303066177,418,1,239722.78405660376,191202.38,2024-07-01,Clothing & Apparel
191202.38,191830.07,180274.63,189725.26,189751.21,194905.2025,6623.055152713578,-0.14462393198243662,417.2192346938776,232.97869897959183,696,0.31929712003390237,392,1,239722.78405660376,163549.94,2024-07-08,Clothing & Apparel
163549.94,191202.38,195697.76,212911.41,185570.0375,191633.2875,14814.03327800068,0.044107628532300325,443.5421818181818,254.9894025974026,664,0.32112734087881134,385,1,239722.78405660376,170763.74,2024-07-15,Clothing & Apparel
170763.74,163549.94,191830.07,187218.36,179336.5325,186364.82875000002,14371.222288153247,0.014508056569854988,444.2081794871795,252.64051282051284,673,0.32426477465633663,390,1,239722.78405660376,173241.19,2024-07-22,Clothing & Apparel
173241.19,170763.74,191202.38,210381.75,174689.3125,184617.6825,11751.2296687246,0.11742415299733278,467.5939371980677,254.63538647342995,755,0.32347561297185967,414,1,239722.78405660376,193583.89,2024-07-29,Clothing & Apparel
193583.89,173241.19,163549.94,180274.63,175284.69,182517.95,12873.486439905146,-0.06488277511109009,457.1303787878788,246.347297979798,741,0.3246216327063114,396,1,239722.78405660376,181023.63,2024-08-05,Clothing & Apparel
181023.63,193583.89,170763.74,195697.76,179653.1125,182611.575,10264.478774919813,-0.02456452784644747,474.66900537634405,249.7294623655914,691,0.33005690529867265,372,1,239722.78405660376,176576.87,2024-08-12,Clothing & Apparel
176576.87,181023.63,173241.19,191830.07,181106.395,180221.46375000002,8908.287862774425,0.08575341719444918,450.0444600938967,241.82514084507042,796,0.3219129160411728,426,1,239722.78405660376,191718.94,2024-08-19,Clothing & Apparel
191718.94,176576.87,193583.89,191202.38,185725.83250000002,180207.5725,8235.70738426145,-0.07999199244477362,439.85775561097256,259.2396259351621,689,0.32326784207043835,401,1,239722.78405660376,176382.96,2024-08-26,Clothing & Apparel
176382.96,191718.94,181023.63,163549.94,181425.6,178355.145,7189.177723478122,0.11446774677100335,432.02883516483513,246.62613186813186,802,0.3296629701734177,455,1,239722.78405660376,196573.12,2024-09-02,Clothing & Apparel
196573.12,176382.96,176576.87,170763.74,185312.9725,182483.04249999998,10390.571871873975,0.16693813477651487,456.04109343936386,244.3082703777336,930,0.322146047995157,503,1,239722.78405660376,229388.67,2024-09-09,Clothing & Apparel
229388.67,196573.12,191718.94,173241.19,198515.92250000002,189811.15875,22308.204917210263,-0.12557006411868554,445.7429333333333,255.37439999999998,796,0.32715970411540973,450,1,239722.78405660376,200584.32,2024-09-16,Clothing & Apparel
200584.32,229388.67,176382.96,193583.89,200732.2675,193229.05000000002,21843.371049064535,0.025695378382517564,456.1827272727273,249.3780487804878,801,0.32121797719185574,451,1,239722.78405660376,205738.41,2024-09-23,Clothing & Apparel
205738.41,200584.32,196573.12,181023.63,208071.13,194748.365,14698.476703233046,0.6484562605495008,450.39942895086324,252.72374501992033,1342,0.3265245217617714,753,1,239722.78405660376,339150.77,2024-09-30,Clothing & Apparel
339150.77,205738.41,229388.67,176576.87,243715.5425,214514.2575,64847.78811667446,0.02742013529852816,436.10804755944935,241.97852315394243,1441,0.32654508284071065,799,1,239722.78405660376,348450.33,2024-10-07,Clothing & Apparel
348450.33,339150.77,200584.32,191718.94,273480.9575,235998.44,81314.00778755835,0.046748786261731956,459.94950819672135,254.66163934426228,1416,0.32718917190215363,793,1,239722.78405660376,364739.96,2024-10-14,Clothing & Apparel
364739.96,348450.33,205738.41,176382.96,314519.86750000005,257626.0675,73288.06367106328,0.031202613500313836,447.7628571428571,250.08307142857143,1516,0.3239125084925495,840,1,239722.78405660376,376120.8,2024-10-21,Clothing & Apparel
376120.8,364739.96,339150.77,196573.12,357115.46499999997,282593.2975,16504.045094851375,0.1519302575130117,443.9189856557377,252.15173155737705,1716,0.32424556762775225,976,1,239722.78405660376,433264.93,2024-10-28,Clothing & Apparel
433264.93,376120.8,348450.33,229388.67,380644.005,312179.77375,36872.720217415655,0.31525397174426284,439.362698535081,244.02640709329222,2333,0.3246682503142178,1297,1,239722.78405660376,569853.42,2024-11-04,Clothing & Apparel
569853.42,433264.93,364739.96,200584.32,435994.7775,354737.8675,94141.25988453907,-0.006175079198436739,425.1760735735736,251.4319069069069,2267,0.32499798894702314,1332,1,239722.78405660376,566334.53,2024-11-11,Clothing & Apparel
566334.53,569853.42,376120.8,205738.41,486393.42,400456.64375000005,97191.97470192116,-0.01072752883353234,419.9843778110945,241.91174662668666,2319,0.3237653505761541,1334,1,239722.78405660376,560259.16,2024-11-18,Clothing & Apparel
560259.16,566334.53,433264.93,339150.77,532428.01,444771.73750000005,66227.39301725883,0.041314665877127066,450.85477588871714,252.8162055641422,2313,0.3259322404627437,1294,1,239722.78405660376,583406.08,2024-11-25,Clothing & Apparel
583406.08,560259.16,569853.42,348450.33,569963.2975,475303.65125,9798.957641763647,-0.27855071376698703,454.5333693304536,251.67491360691145,1672,0.3293623221756151,926,1,239722.78405660376,420897.9,2024-12-02,Clothing & Apparel
420897.9,583406.08,566334.53,364739.96,532724.4175,484359.59750000003,75192.20402130719,-0.0597237239720132,440.22281423804225,251.8932146829811,1585,0.3239365226367112,899,1,239722.78405660376,395760.31,2024-12-09,Clothing & Apparel
395760.31,420897.9,560259.16,376120.8,490080.8625,488237.14125,95424.03363514262,0.09038473312293505,461.53048128342243,256.8662245989305,1684,0.32784286445945166,935,1,239722.78405660376,431531.0,2024-12-16,Clothing & Apparel
431531.0,395760.31,583406.08,433264.93,457898.8225,495163.41625,85005.09151442345,-0.00803089465183271,444.97444906444906,249.12341995841996,1713,0.32223951050062566,962,1,239722.78405660376,428065.42,2024-12-23,Clothing & Apparel
428065.42,431531.0,420897.9,569853.42,419063.6575,494513.47750000004,16154.223466051286,-0.7370850464865861,437.91750972762645,241.92459143968873,459,0.32566511370650897,257,1,239722.78405660376,112544.8,2024-12-30,Clothing & Apparel
249946.34,229419.96,331187.01,61374.770000000004,272084.655,275016.51625,44105.80847786115,-0.08768530077295789,974.485982905983,574.0243162393162,403,0.14316777129011315,234,2,473181.2506603774,228029.72,2023-02-20,Electronics
228029.72,249946.34,277785.31,340035.51,246295.33250000002,295848.385,23261.981398335163,0.20045496701044052,999.0489416058393,570.0571167883212,476,0.14180576647279317,274,2,473181.2506603774,273739.41,2023-02-27,Electronics
273739.41,228029.72,229419.96,340559.08,245283.85749999998,287561.3725,21454.0261637334,0.14978847948857643,983.5700625,572.49171875,558,0.13669977411270479,320,2,473181.2506603774,314742.42,2023-03-06,Electronics
314742.42,273739.41,249946.34,369824.15,266614.4725,284334.29,37119.95793579458,-0.027033089470430927,1007.348552631579,551.3084210526316,556,0.13980287722144297,304,2,473181.2506603774,306233.96,2023-03-13,Electronics
306233.96,314742.42,228029.72,331187.01,280686.37749999994,276385.51625,39300.02942693759,0.12219151004676299,1013.7261061946904,569.6870206489675,599,0.14182505675819781,339,2,473181.2506603774,343653.15,2023-03-20,Electronics
343653.15,306233.96,273739.41,277785.31,309592.235,277943.78375,28771.35964593798,-0.03757247678364073,1020.8063271604939,566.8947839506172,580,0.139079351999983,324,2,473181.2506603774,330741.25,2023-03-27,Electronics
330741.25,343653.15,314742.42,229419.96,323842.695,284563.27625,16662.600254971523,0.09425210795448113,1008.1178551532033,578.7598885793872,625,0.1374918831439204,359,2,473181.2506603774,361914.31,2023-04-03,Electronics
361914.31,330741.25,306233.96,249946.34,335635.66750000004,301125.07,23404.15065652892,-0.02479705762394413,1053.5519402985076,600.3074626865672,600,0.14095197373646678,335,2,473181.2506603774,352939.9,2023-04-10,Electronics
352939.9,361914.31,343653.15,228029.72,347312.1525,313999.265,13327.63613121388,0.0013626115947784623,1074.227416413374,576.9667477203648,621,0.1383481271091485,329,2,473181.2506603774,353420.82,2023-04-17,Electronics
353420.82,352939.9,330741.25,273739.41,349754.07,329673.15249999997,13328.582439772545,0.030979018157447635,1020.6427170868348,573.9285154061625,656,0.13924563741146853,357,2,473181.2506603774,364369.45,2023-04-24,Electronics
364369.45,353420.82,361914.31,314742.42,358161.12,341001.9075,5841.272091575126,-0.010638433051947671,1032.9316045845271,581.4140401146132,631,0.13836221135594015,349,2,473181.2506603774,360493.13,2023-05-01,Electronics
360493.13,364369.45,352939.9,306233.96,357805.825,346720.74624999997,5573.995462841807,0.03365104350254877,1009.8214092140921,564.3657452574525,665,0.14059279173581335,369,2,473181.2506603774,372624.1,2023-05-08,Electronics
372624.1,360493.13,353420.82,343653.15,362726.875,355019.51375,8005.110695036119,0.000772521154697392,1032.9971191135735,578.5574792243767,647,0.13867834107657637,361,2,473181.2506603774,372911.96,2023-05-15,Electronics
372911.96,372624.1,364369.45,330741.25,367599.66000000003,358676.865,6175.288222386813,0.025747095909715467,1053.7558126721763,579.1438292011019,655,0.13871836590246373,363,2,473181.2506603774,382513.36,2023-05-22,Electronics
382513.36,372911.96,360493.13,361914.31,372135.6375,365148.37875000003,9020.095664912615,-0.07885959852487234,998.1544192634561,570.337790368272,612,0.14194216632092302,353,2,473181.2506603774,352348.51,2023-05-29,Electronics
352348.51,382513.36,372624.1,352939.9,370099.4825,363952.65375,12694.947846684587,0.024027035051177092,1010.6845938375351,573.7989635854342,622,0.13819252945631075,357,2,473181.2506603774,360814.4,2023-06-05,Electronics
360814.4,352348.51,372911.96,353420.82,367147.0575,364936.96625,13272.238099106507,0.13059287545064713,1030.1368434343435,578.119191919192,705,0.13771328768175928,396,2,473181.2506603774,407934.19,2023-06-12,Electronics
407934.19,360814.4,382513.36,364369.45,375902.61500000005,371751.1375,24847.359622791264,0.008678507677917446,1065.9959844559585,577.9379015544041,711,0.1359765432595055,386,2,473181.2506603774,411474.45,2023-06-19,Electronics
411474.45,407934.19,352348.51,360493.13,383142.8875,377639.2625,30898.44199409916,-0.17955919255739938,964.5440857142856,580.2338571428571,590,0.14020359427875803,350,2,473181.2506603774,337590.43,2023-06-26,Electronics
337590.43,411474.45,360814.4,372624.1,379453.3675,374776.42500000005,36223.48971014679,0.0746748063918754,1024.858559322034,576.6771186440678,637,0.1380007939584967,354,2,473181.2506603774,362799.93,2023-07-03,Electronics
362799.93,337590.43,407934.19,372911.96,379949.75,373548.40375,35895.05030454969,-0.0649554425217227,1050.2603715170278,602.6775232198142,572,0.140833136470252,323,2,473181.2506603774,339234.1,2023-07-10,Electronics
339234.1,362799.93,411474.45,382513.36,362774.7275,369338.67125,34448.38453108905,0.14253962086948224,1033.5690666666667,571.20984,702,0.1408400832390379,375,2,473181.2506603774,387588.4,2023-07-17,Electronics
387588.4,339234.1,337590.43,352348.51,356803.21499999997,369973.05124999996,23533.61507585087,0.015292021123439081,1027.4553785900782,571.3762402088773,689,0.13943165787975306,383,2,473181.2506603774,393515.41,2023-07-24,Electronics
393515.41,387588.4,362799.93,360814.4,370784.46,375118.91375,24888.058869510416,-0.046265329228148855,1028.2446301369862,598.5110410958904,643,0.14127571637230318,365,2,473181.2506603774,375309.29,2023-07-31,Electronics
375309.29,393515.41,339234.1,407934.19,373911.80000000005,376930.775,24330.000467065678,-0.11486451614347193,968.5118658892128,562.0009912536443,595,0.14049023246677694,343,2,473181.2506603774,332199.57,2023-08-07,Electronics
332199.57,375309.29,387588.4,411474.45,372153.1675,367463.9475,27693.819222496324,0.14087001978961022,1024.314945945946,565.9062432432432,678,0.14102548019658678,370,2,473181.2506603774,378996.53,2023-08-14,Electronics
378996.53,332199.57,393515.41,337590.43,370005.2,363404.2075,26400.587239921042,-0.17446376092150506,968.6543962848297,544.9272755417957,571,0.14060582859202017,323,2,473181.2506603774,312875.37,2023-08-21,Electronics
312875.37,378996.53,375309.29,362799.93,349845.19,360314.82499999995,32538.984355295204,0.3298035892055038,1048.017103274559,584.7725944584383,727,0.13903051084950419,397,2,473181.2506603774,416062.79,2023-08-28,Electronics
416062.79,312875.37,332199.57,339234.1,360033.565,366972.6825,46538.495638950844,-0.09652295510492537,978.91453125,563.7087760416667,677,0.14613523534664405,384,2,473181.2506603774,375903.18,2023-09-04,Electronics
375903.18,416062.79,378996.53,387588.4,370959.46749999997,371556.3175,42806.17848644485,0.05942937221228073,1018.5239641943734,589.8101278772378,690,0.142985408139614,391,2,473181.2506603774,398242.87,2023-09-11,Electronics
398242.87,375903.18,312875.37,393515.41,375771.0525,372888.12625000003,45034.39806540228,-0.004576554000828681,1008.7030279898219,574.3055470737913,690,0.13901743043855755,393,2,473181.2506603774,396420.29,2023-09-18,Electronics
396420.29,398242.87,416062.79,375309.29,396657.2825,373251.23624999996,16430.426501649763,0.07117768871013141,1013.4524343675417,585.2610739856802,726,0.14139832588572684,419,2,473181.2506603774,424636.57,2023-09-25,Electronics
424636.57,396420.29,375903.18,332199.57,398800.7275,379417.14625,19981.375719081912,0.5617383825420406,1031.370497667185,570.3043856920684,1165,0.13923560095222487,643,2,473181.2506603774,663171.23,2023-10-02,Electronics
663171.23,424636.57,398242.87,378996.53,470617.74,420788.60375,129014.85431242474,0.043378148355440516,1022.0655391432791,572.4671344165436,1211,0.14144102103733225,677,2,473181.2506603774,691938.37,2023-10-09,Electronics
691938.37,663171.23,396420.29,312875.37,544041.615,459906.33375,155042.93564019195,0.018932480937572604,1036.821294117647,585.1775882352941,1206,0.14227301797753922,680,2,473181.2506603774,705038.48,2023-10-16,Electronics
705038.48,691938.37,424636.57,416062.79,621196.1625,508926.72250000003,132201.32856258765,0.048332950564627275,1023.705083102493,567.3794459833796,1307,0.13815738297435198,722,2,473181.2506603774,739115.07,2023-10-23,Electronics
739115.07,705038.48,663171.23,375903.18,699815.7875,549308.2575000001,31499.13979145488,0.359537913359012,1034.8660762100926,583.9988362512873,1742,0.13826401941486027,971,2,473181.2506603774,1004854.96,2023-10-30,Electronics
1004854.96,739115.07,691938.37,398242.87,785236.72,627927.23,147756.2381663807,0.1565176729584934,1031.173487133984,575.0918456078083,2035,0.1405183051733427,1127,2,473181.2506603774,1162132.52,2023-11-06,Electronics
1162132.52,1004854.96,705038.48,396420.29,902785.2575,723413.43625,218762.3863332106,-0.084710545747399,988.5572862453531,575.4436059479553,1874,0.13912255271490873,1076,2,473181.2506603774,1063687.64,2023-11-13,Electronics
1063687.64,1162132.52,739115.07,424636.57,992447.5474999999,806821.855,180923.03033147196,0.05484129720638675,1040.836410018553,585.3321057513915,1930,0.14016321488515057,1078,2,473181.2506603774,1122021.65,2023-11-20,Electronics
1122021.65,1063687.64,1004854.96,663171.23,1088174.1925,893994.99,68695.39126592781,-0.13600537030635718,1005.6231120331951,576.7878423236515,1707,0.14058188281070763,964,2,473181.2506603774,969420.68,2023-11-27,Electronics
969420.68,1122021.65,1162132.52,691938.37,1079315.6225,932276.17125,83673.12495749095,-0.16196104873686,981.1742632850242,567.8153140096618,1457,0.1398944760451654,828,2,473181.2506603774,812412.29,2023-12-04,Electronics
812412.29,969420.68,1063687.64,705038.48,991885.565,947335.41125,135161.95975041972,-0.014073863899818684,980.3898531211751,574.8278335373317,1427,0.14117188098236028,817,2,473181.2506603774,800978.51,2023-12-11,Electronics
800978.51,812412.29,1122021.65,739115.07,926208.2825000001,959327.915,151484.00357667066,0.03381528925164301,1017.2774324324324,593.8910073710074,1392,0.13908932577815816,814,2,473181.2506603774,828063.83,2023-12-18,Electronics
828063.83,800978.51,969420.68,1004854.96,852718.8275000001,970446.51,78589.37311302932,-0.015289606358002472,1014.1829104477613,577.7926368159204,1426,0.14036464611375005,804,2,473181.2506603774,815403.06,2023-12-25,Electronics
815403.06,828063.83,812412.29,1162132.52,814214.4225000001,946765.0225,11130.378976221313,-0.5773742497360753,998.8705217391305,570.355884057971,619,0.14234134197392254,345,2,473181.2506603774,344610.33,2024-01-01,Electronics
344610.33,815403.06,800978.51,1063687.64,697263.9325,844574.74875,235362.65887257436,-0.13267367812218522,986.4343564356435,574.4571287128713,519,0.14298599857292274,303,2,473181.2506603774,298889.61,2024-01-08,Electronics
298889.61,344610.33,828063.83,1122021.65,571741.7075,748974.995,289314.6009336729,0.03555737517941848,973.3249685534591,543.891823899371,576,0.13686678161001525,318,2,473181.2506603774,309517.34,2024-01-15,Electronics
309517.34,298889.61,815403.06,969420.68,442105.085,647411.95625,249630.9194225689,0.15172778365179784,1015.6117378917378,569.9824786324787,632,0.13919768576139863,351,2,473181.2506603774,356479.72,2024-01-22,Electronics
356479.72,309517.34,344610.33,812412.29,327374.25,570794.3362499999,27534.5527677788,-0.25331348442486434,1000.6714285714285,593.5281954887218,453,0.14135098321299938,266,2,473181.2506603774,266178.6,2024-01-29,Electronics
266178.6,356479.72,298889.61,800978.51,307766.3175,502515.125,37347.00276159005,-0.07863032565352734,1070.9558515283843,588.6023580786026,430,0.14020492343700003,229,2,473181.2506603774,245248.88999999998,2024-02-05,Electronics
245248.88999999998,266178.6,309517.34,828063.83,294356.1375,433048.9225,49310.907990255175,-0.11023503511065835,1029.3107075471698,588.3756132075472,365,0.1385789428582523,212,2,473181.2506603774,218213.87,2024-02-12,Electronics
218213.87,245248.88999999998,356479.72,815403.06,271530.26999999996,356817.6775,59939.966830030695,0.07772131991426567,992.2942616033755,541.0132489451477,426,0.13917634357696923,237,2,473181.2506603774,235173.74,2024-02-19,Electronics
235173.74,218213.87,266178.6,344610.33,241203.775,284289.0125,20041.63909758732,0.11297175441441731,980.3061048689138,558.3625468164794,479,0.13853794013150209,267,2,473181.2506603774,261741.73,2024-02-26,Electronics
261741.73,235173.74,245248.88999999998,298889.61,240094.5575,273930.4375,18240.487485316808,0.23900640528355943,1070.2959735973598,576.825808580858,573,0.13795004636640978,303,2,473181.2506603774,324299.68,2024-03-04,Electronics
324299.68,261741.73,218213.87,309517.34,259857.255,277106.69625,46546.839537965876,0.04891222834385789,1066.3382445141067,590.5308463949843,576,0.14047606811389798,319,2,473181.2506603774,340161.9,2024-03-11,Electronics
340161.9,324299.68,235173.74,356479.72,290344.2625,280937.26625,49988.86143271326,-0.07090776480258365,1000.1322151898735,563.9716455696203,561,0.13986893665414946,316,2,473181.2506603774,316041.78,2024-03-18,Electronics
316041.78,340161.9,261741.73,266178.6,310561.2725,275882.52375,34050.573570286244,0.04794597094093067,985.6985416666668,573.0669940476191,587,0.13954128511209798,336,2,473181.2506603774,331194.71,2024-03-25,Electronics
331194.71,316041.78,324299.68,245248.88999999998,327924.5175,284009.5375,10243.47901241626,0.1485118829343619,1047.8817079889807,587.9762258953168,647,0.13909267678387635,363,2,473181.2506603774,380381.06,2024-04-01,Electronics
