week_start,category,revenue,revenue_winsor,profit,n_orders,avg_basket,avg_margin,avg_unit_price,total_quantity,n_anomalies,lag_1,lag_2,lag_4,lag_8,lag_12,lag_52,ma_4,ma_8,ma_12,std_4,wow_change,mom_change,yoy_change,rolling_sum_4,category_encoded,cat_Clothing & Apparel,cat_Electronics,cat_Home & Furniture,category_target_enc,revenue_robust,profit_robust,n_orders_robust,avg_basket_robust,avg_unit_price_robust,total_quantity_robust,lag_1_robust,lag_4_robust,ma_4_robust,ma_8_robust,revenue_std,profit_std,n_orders_std,avg_basket_std,avg_unit_price_std,total_quantity_std,lag_1_std,lag_4_std,ma_4_std,ma_8_std
2024-04-08,Accessories,72945.76,72945.76,24682.82,254,287.188031496063,0.34056404904013715,155.23027559055117,463,0,70290.85,60157.99,58646.53,48562.67,77483.4,70205.45,63413.00750000001,58319.53875,58878.07166666666,5225.8047284248,0.03777034991040784,0.24382056363778037,0.03903272466738694,253652.03000000003,0,False,False,False,89904.48566037737,-0.8725691468483515,-1.0805282176058866,-0.5492102065613609,-0.5986798373858766,-0.6619723435652317,-0.4932975871313673,-0.9076755477548408,-0.9347653727731104,-0.9977703903127295,-0.9828997794315781,-0.9992239267059871,-0.9828592540888075,-0.7959487657565204,-1.1981478557349583,-1.2216568633928806,-0.7663155358130099,-1.0154966114498645,-1.0422262232911086,-1.0647786535009984,-1.1248770798191188
2024-04-15,Accessories,71353.18000000001,71353.18000000001,23607.73,247,288.87927125506076,0.3306486703101781,148.11263157894737,476,0,72945.76,70290.85,64556.66,42060.93,62393.7,68195.25,66987.815,61367.425,58499.935,5743.523105751541,-0.021832386145541394,0.10527991999586095,0.0463071841513889,267951.26,0,False,False,False,89904.48566037737,-0.88010528005248,-1.1175773352817815,-0.583232077764277,-0.5957060755969239,-0.6836076216060151,-0.4584450402144772,-0.895159733776548,-0.9062837913909806,-0.9804974035249325,-0.9686707956117617,-1.006124319229999,-1.007567634277667,-0.8237042500548357,-1.1925479820042912,-1.261573454831614,-0.7369217912679076,-1.003979369659168,-1.0160530066642186,-1.0486675393030325,-1.1101589368811415
2024-04-22,Accessories,68040.15,68040.15,22897.61,250,272.1606,0.3421321397585271,148.25636000000003,448,0,71353.18000000001,72945.76,60157.99,57829.74,56079.51,64133.23,68686.945,65028.956249999996,59246.55833333334,5789.700594460975,-0.04643142744303774,0.13102432444966983,0.0609188091727173,274747.78,0,False,False,False,89904.48566037737,-0.8957826308852631,-1.1420490720145262,-0.56865127582017,-0.6251030581807682,-0.6831707348571461,-0.5335120643431636,-0.9026674967611877,-0.9274814769881051,-0.972287436962887,-0.9515770248347184,-1.0204791443840422,-1.0238880492566107,-0.8118090424984149,-1.247905270924908,-1.2607674088068423,-0.8002313949035127,-1.0108881269921952,-1.0355326700185277,-1.0410098185817935,-1.0924775223239642
2024-04-29,Accessories,82888.03,82888.03,27386.38,294,281.932074829932,0.337397236082447,155.25649659863947,529,0,68040.15,71353.18000000001,70290.85,64450.94,44023.94,70096.18,70657.485,66305.25749999999,60243.27833333333,2057.9162385047775,0.21822232902190852,0.17921507564640327,0.1824899730627263,282629.94,0,False,False,False,89904.48566037737,-0.8255220465008586,-0.9873597269829224,-0.35479951397326853,-0.6079215566719666,-0.6618926403938488,-0.3163538873994638,-0.9182858292788638,-0.8786500846627706,-0.9627660539555991,-0.9456186430757332,-0.9561456728162576,-0.9207243738988767,-0.6373459983375757,-1.215550884198311,-1.221509812870929,-0.6170857558147981,-1.0252603533839868,-0.9906589464574641,-1.032128894232256,-1.086314305363548
2024-05-06,Accessories,73442.53,73442.53,25222.45,266,276.09973684210524,0.3507253343662673,152.5702255639098,482,0,82888.03,68040.15,72945.76,58646.53,48562.67,70967.85,73806.78,68609.89375,63481.95249999999,6389.695650545614,-0.11395493414429081,0.00681012851192464,0.03487043781092414,295227.12,0,False,False,False,89904.48566037737,-0.8702184172826061,-1.0619318067273151,-0.4908869987849332,-0.6181767459531924,-0.6700580137441497,-0.44235924932975873,-0.8482897450228949,-0.8658557746852862,-0.9475490860696709,-0.9348595040455899,-0.9970715023416518,-0.970457145240884,-0.748367935530837,-1.2348623721837622,-1.236574739300545,-0.7233554476317066,-0.960848895353678,-0.9789015850195775,-1.0179355002136736,-1.075185292347546
2024-05-13,Accessories,74762.94,74762.94,25385.68,294,254.2957142857143,0.33943045802362426,143.28931972789115,518,0,73442.53,82888.03,71353.18000000001,64556.66,42060.93,66822.73,73930.9725,70459.39375,65555.27416666667,6372.185889569334,0.0179788196294437,0.047787078305409736,0.11882498664750751,295723.89,0,False,False,False,89904.48566037737,-0.8639702001481053,-1.0563066707124362,-0.35479951397326853,-0.6565154668700205,-0.6982688905322048,-0.34584450402144773,-0.8928178536713858,-0.8735305968766003,-0.9469490046914028,-0.9262251576769384,-0.9913503785722774,-0.9667056928990079,-0.6373459983375757,-1.3070577971593214,-1.2886231595128725,-0.6419573858145001,-1.0018243360782313,-0.9859543810385573,-1.0173757834876596,-1.0662541173852949
2024-05-20,Accessories,76635.39,76635.39,25340.62,267,287.0239325842697,0.3363449448748292,154.25385767790263,493,0,74762.94,73442.53,68040.15,60157.99,57829.74,72206.71,74783.4125,71735.17874999999,68280.44166666667,6136.089932176667,0.025045162750421568,0.126326000163139,0.06133335807710938,299133.65,0,False,False,False,89904.48566037737,-0.8551097142584982,-1.0578595018637593,-0.48602673147023084,-0.5989683778313714,-0.6649403303020948,-0.4128686327077748,-0.8865931583201017,-0.889496461175091,-0.9428301297988694,-0.9202691860186901,-0.9832373544343467,-0.9677412895572506,-0.7444028663453633,-1.198691204589249,-1.2271327308047815,-0.6984838176320046,-0.9960962770356071,-1.000626249826788,-1.0135339659389064,-1.060093393379231
2024-05-27,Accessories,64743.08,64743.08,22391.05,249,260.01236947791165,0.3510724407951721,147.02550200803213,442,0,76635.39,74762.94,82888.03,70290.85,64450.94,70213.42,76932.2225,73794.85375,69847.57916666666,4181.048226600574,-0.15518039381022264,-0.2189091718068339,-0.077910177285197,307728.89,0,False,False,False,89904.48566037737,-0.9113844585506461,-1.1595058440521242,-0.5735115431348724,-0.6464636864049912,-0.68691213507912,-0.5495978552278821,-0.8777660282540525,-0.8179428570120525,-0.9324473702406314,-0.9106536427059826,-1.0347648174297561,-1.0355301230071512,-0.8157741116838886,-1.2881293471463924,-1.2676702063483298,-0.8137977385397137,-0.9879734181096963,-0.9348718959140876,-1.0038496057881203,-1.0501472902214184
2024-06-03,Accessories,68808.84,68808.84,22960.88,243,283.16395061728394,0.34171014181771525,149.92732510288064,449,0,64743.08,76635.39,73442.53,72945.76,58646.53,76669.98,72395.985,73101.3825,69871.92416666668,5267.423218934299,0.06279837165609048,-0.06309273386959846,-0.10253217752241495,289583.94,0,False,False,False,89904.48566037737,-0.8921451682568982,-1.1398686985803448,-0.6026731470230863,-0.6057555094715777,-0.6780915549293033,-0.5308310991957105,-0.9338289229405735,-0.8634617841667696,-0.9543658568734947,-0.9138910965957916,-1.0171485344747866,-1.0224339391685724,-0.8395645267967302,-1.2114720131663734,-1.2513964384111147,-0.7979703376308125,-1.0395633438397278,-0.9767016217660214,-1.0242937389034268,-1.0534960401889992
2024-06-10,Accessories,79693.54,79693.54,26945.25,289,275.7561937716263,0.3415014747376112,144.6953633217993,546,0,68808.84,64743.08,74762.94,71353.18000000001,64556.66,80002.94,71237.5625,72584.2675,70718.78333333334,5466.315766037169,0.15818752357981913,0.06594978742141477,-0.003867357874598243,284950.25,0,False,False,False,89904.48566037737,-0.8406384627306597,-1.0025616889399378,-0.37910085054678005,-0.6187808088901087,-0.6939949841606482,-0.2707774798927614,-0.9146620600938542,-0.8570985798256165,-0.9599631978596,-0.9163052355643914,-0.9699868832509172,-0.9308626951117163,-0.6571713442649438,-1.2359998796279272,-1.2807379003468367,-0.5786477821788951,-1.021925706035455,-0.9708541400750412,-1.029514573084566,-1.0559931715978148
2024-06-17,Accessories,61157.53,61157.53,19584.78,243,251.6770781893004,0.32685166999540566,145.88135802469134,417,0,79693.54,68808.84,76635.39,68040.15,60157.99,75124.55,72470.2125,73626.8125,71980.19,6895.3943332990875,-0.2325911234461413,-0.2019675244035426,-0.1859181852004439,289880.85,0,False,False,False,89904.48566037737,-0.9283513816628685,-1.2562138661343067,-0.6026731470230863,-0.6611198997549846,-0.6903899534636742,-0.6166219839142091,-0.863349254609102,-0.8480750326178617,-0.9540071996236172,-0.911438139249222,-1.0503004278320407,-1.1000255476437775,-0.8395645267967302,-1.3157283782572817,-1.2740867014491868,-0.8703241703572182,-0.97470688441092,-0.962561930009777,-1.0239592068400556,-1.0509587559173499
2024-06-24,Accessories,76984.69,76984.69,26373.46,276,278.93003623188406,0.34386196015549164,152.0020652173913,498,0,61157.53,79693.54,64743.08,82888.03,70290.85,76109.81,68600.7475,72766.485,72063.485,8028.624482219426,0.25879331621142976,0.18907982134924683,0.01149497022788526,274402.99,0,False,False,False,89904.48566037737,-0.8534568168667176,-1.0222663787760444,-0.4422843256379101,-0.6132001386260276,-0.6717850328320158,-0.39946380697050937,-0.9507319730665168,-0.9053854124380207,-0.972703931635297,-0.9154545575382061,-0.9817238938178393,-0.9440039248768409,-0.7087172436761008,-1.2254909515330688,-1.2397610498812224,-0.6871785312685037,-1.0551177868538535,-1.0152274391989369,-1.0413982976162812,-1.0551132492546498
2024-07-01,Accessories,63093.45,63093.45,21337.57,243,259.6438271604938,0.3423020366623136,144.05230452674897,429,0,76984.69,61157.53,68808.84,73442.53,72945.76,64235.22,71661.15,72028.5675,72621.30500000001,8392.875404853901,-0.18044159169829743,-0.08306185658703158,-0.017774828201724935,286644.6,0,False,False,False,89904.48566037737,-0.9191905539540334,-1.195810250649899,-0.6026731470230863,-0.6471117063296166,-0.6959496697005267,-0.5844504021447721,-0.8761193532923335,-0.8857920575845389,-0.9579164802976121,-0.9188995076795899,-1.0419123984111733,-1.059741848873227,-0.8395645267967302,-1.289349629741434,-1.2843442503063542,-0.8431914830848161,-0.9864581228426288,-0.9972220793789425,-1.027605528587672,-1.058676628708668
2024-07-08,Accessories,63334.66,63334.66,22008.22,234,270.6609401709402,0.3428575919243215,147.2434188034188,433,0,63093.45,76984.69,79693.54,74762.94,71353.18000000001,67889.23,70232.3025,70734.9325,71800.27916666666,9459.113117783638,0.003823059287453967,-0.20527234704343655,-0.06708825538307017,280929.21,0,False,False,False,89904.48566037737,-0.9180491414722944,-1.1726987057845026,-0.6464155528554071,-0.6277399587576138,-0.6862497402683847,-0.5737265415549598,-0.9416056318357945,-0.8333374637143416,-0.9648204783420599,-0.9249388116345024,-1.040867274347882,-1.0443285577314079,-0.8752501494659928,-1.2528708032434397,-1.2664481031250012,-0.8341472539940153,-1.0467195892774968,-0.9490188061821246,-1.0340451271517843,-1.0649235497804665
2024-07-15,Accessories,69581.02,69581.02,22981.55,246,282.849674796748,0.33284480630063795,155.4589430894309,447,0,63334.66,63093.45,61157.53,76635.39,68040.15,75794.56,66142.5825,69306.39749999999,71132.06916666667,7293.460112499859,0.09862467091478822,0.13773430679754406,-0.0819787066512424,264570.33,0,False,False,False,89904.48566037737,-0.8884911908506994,-1.1391563812279737,-0.5880923450789793,-0.6063081108525052,-0.6612772701801217,-0.5361930294906166,-0.9404685162689,-0.922664581276049,-0.984581452751392,-0.9316078930023,-1.0138028029578823,-1.0219588885044384,-0.8276693192403094,-1.2125126136502729,-1.2203744689498293,-0.8024924521762128,-1.0456731982916125,-1.031106172302362,-1.0524768737444903,-1.0718218985367247
2024-07-22,Accessories,58373.17,58373.17,19560.11,224,260.59450892857143,0.3415461752759691,146.08946428571429,401,0,69581.02,63334.66,76984.69,64743.08,82888.03,66436.62,68248.455,68424.60124999999,71260.475,6552.785395196574,-0.16107625326561759,-0.241756120600083,-0.12137056340313512,272993.82,0,False,False,False,89904.48566037737,-0.9415270512356668,-1.2570640291281625,-0.6950182260024301,-0.6454400917047105,-0.6897573794248603,-0.6595174262734584,-0.9110218383018693,-0.8463917166202815,-0.9744061613911481,-0.9357245376354862,-1.0623646110618672,-1.1005925287702496,-0.914900841320729,-1.2862018218502353,-1.272919616865643,-0.9065010867204211,-1.0185759187485262,-0.9610150427893991,-1.0429860263817006,-1.0760800637650603
2024-07-29,Accessories,60807.46,60807.46,20239.34,229,265.5347598253275,0.3412319889067728,147.2396069868996,416,0,58373.17,69581.02,63093.45,68808.84,73442.53,68781.25,63595.575,67628.3625,69217.56999999999,4597.799183120262,0.041702206681597076,-0.03623181170153156,-0.1159297046796911,254382.3,0,False,False,False,89904.48566037737,-0.9300079227162342,-1.233656805361782,-0.6707168894289186,-0.6367534881250272,-0.6862613269268492,-0.6193029490616622,-0.9638580420513786,-0.9133351649976773,-0.9968882488224867,-0.9394417591329949,-1.0518172247344761,-1.0849820467867146,-0.895075495393361,-1.2698441285826392,-1.2664694802439451,-0.8725852276299184,-1.0671965945544324,-1.0225328831306637,-1.0639558495202701,-1.0799250746263602
2024-08-05,Accessories,60614.48,60614.48,21048.19,220,275.52036363636364,0.34445486225304267,148.71972727272728,406,0,60807.46,58373.17,63334.66,79693.54,74762.94,69977.05,63024.0775,66628.19,68164.6475,4817.82420298067,-0.0031736237626106556,-0.042949310851277955,-0.1337948656023653,252096.31,0,False,False,False,89904.48566037737,-0.9309211094859616,-1.2057826935830958,-0.7144592952612394,-0.6191954766752034,-0.6817622519709396,-0.646112600536193,-0.9523822779730413,-0.9121727468706338,-0.9996496475178736,-0.9441110404487019,-1.0526533759791759,-1.0663925581711018,-0.9307611180626235,-1.2367807381503992,-1.2581687902075727,-0.8951958003569201,-1.056636422451169,-1.0214646762413784,-1.0665315019117212,-1.0847548748912597
2024-08-12,Accessories,62111.49,62111.49,20972.52,234,265.4337179487179,0.3361139517538507,149.79153846153847,420,0,60614.48,60807.46,69581.02,61157.53,76635.39,67208.21,62344.0325,64243.3075,66985.60916666668,4949.550281492884,0.024697234060244266,-0.10735010783112986,-0.07583478268503219,249376.13,0,False,False,False,89904.48566037737,-0.9238372162009071,-1.2083903885058789,-0.6464155528554071,-0.6369311533378671,-0.6785043013008375,-0.6085790884718498,-0.9532920269971252,-0.8820708352913487,-1.002935533065587,-0.9552448071713489,-1.0461670728657557,-1.0681316526923894,-0.8752501494659928,-1.270178688923663,-1.2521579459937442,-0.8635409985391177,-1.0574735872969712,-0.9938024533444978,-1.069596361391499,-1.0962713944218954
2024-08-19,Accessories,60251.94,60251.94,20550.26,222,271.40513513513514,0.34232260515542895,151.16635135135135,406,0,62111.49,60614.48,58373.17,76984.69,64743.08,67175.93,60476.65,64362.552500000005,65775.28416666666,1551.9624459592646,-0.02993890502385299,0.03218550577260082,-0.1030724844449491,241906.6,0,False,False,False,89904.48566037737,-0.9326366589288938,-1.2229420636491912,-0.7047387606318347,-0.6264314165853523,-0.6743253259156311,-0.646112600536193,-0.9462348014476174,-0.9360827253671513,-1.011958472972215,-0.9546881147503,-1.0542242033822922,-1.0778362919491473,-0.9228309796916763,-1.2504066950007622,-1.244447832318784,-0.8951958003569201,-1.0509794213429122,-1.0434368075755704,-1.0780123705636804,-1.0956955642200172
2024-08-26,Accessories,69567.19,69567.19,23223.01,251,277.16011952191235,0.3359843064256087,145.34294820717133,480,0,60251.94,62111.49,60807.46,63093.45,68808.84,73757.47,60946.3425,62270.95875,65401.02249999999,810.1819952904871,0.1546049803541596,0.14405683118485801,-0.056811601590998184,243785.37,0,False,False,False,89904.48566037737,-0.88855663479839,-1.1308353290797615,-0.5637910085054678,-0.6163122406528047,-0.6920265408067531,-0.4477211796246649,-0.955001118152641,-0.9243516079902571,-1.009688982280247,-0.9644526699814473,-1.0138627261194233,-1.0164095061453784,-0.8078439733129413,-1.2313513329703598,-1.277106167536211,-0.7278775621771069,-1.0590463188919401,-1.0326564694945686,-1.0758955378376027,-1.1057958019768168
2024-09-02,Accessories,72029.65,72029.65,24577.38,270,266.7764814814815,0.3392320163129472,144.87599999999998,488,0,69567.19,60251.94,60614.48,63334.66,79693.54,66840.3,63136.275,63080.176250000004,65464.21833333333,4362.174169215163,0.03539685877782306,0.18832414301005285,0.07763804172033928,252545.1,0,False,False,False,89904.48566037737,-0.8769042050492797,-1.0841618287154182,-0.47144592952612396,-0.6345701286137927,-0.6934459085464613,-0.4262734584450402,-0.9110870358819455,-0.9252816003212417,-0.9991075243587598,-0.9606748575010069,-1.0031932837211277,-0.9852825410760487,-0.7325076587889425,-1.2657326568376643,-1.2797248684403755,-0.7097891039955054,-1.0186359145502542,-1.0335110881484149,-1.0660258448280246,-1.1018881171565866
2024-09-09,Accessories,61939.25,61939.25,20873.12,235,263.5712765957447,0.3363791528399191,147.78621276595746,425,0,72029.65,69567.19,62111.49,69581.02,61157.53,71639.66,65990.0675,64167.05,64825.560833333344,5693.324535046268,-0.14008675594008846,-0.0027730778958933167,-0.13540558400193414,263960.27,0,False,False,False,89904.48566037737,-0.9246522607092389,-1.211815852696769,-0.6415552855407047,-0.6402059444490454,-0.6845998265779505,-0.5951742627345844,-0.8994784723942993,-0.9180673407119164,-0.9853183846225322,-0.9556008134801932,-1.046913361032338,-1.0704161246814998,-0.8712850802805192,-1.2763454292406027,-1.2634040502329564,-0.8522357121756168,-1.0079535384170073,-1.0268815272043037,-1.0531642356743014,-1.0966396393933384
2024-09-16,Accessories,77110.63,77110.63,26049.87,286,269.61758741258745,0.34236321120358115,148.43615384615384,515,0,61939.25,72029.65,60251.94,58373.17,76984.69,76100.43,65947.0075,63211.82875,64890.70416666667,5732.950814501475,0.24493967879817724,0.27980327272449657,0.013274563625987446,263788.03,0,False,False,False,89904.48566037737,-0.8528608652562943,-1.0334177465580374,-0.393681652490887,-0.6295745197940847,-0.6826242211729525,-0.353887399463807,-0.9470467776726574,-0.9270287213683723,-0.9855264447239733,-0.9600602409639435,-0.9811782160908341,-0.9514408694538653,-0.6690665518213647,-1.2563254545855893,-1.2597591036024207,-0.6487405576326006,-1.0517266141765786,-1.0351166091701036,-1.0533583005511833,-1.1012523715433304
2024-09-23,Accessories,72918.53,72918.53,25739.61,278,262.2968705035971,0.34811867145266157,145.77377697841726,499,0,77110.63,61939.25,69567.19,60807.46,63093.45,80905.22,70161.68,65554.01125,64901.199166666665,6317.673397921245,-0.05436474841406436,0.048174146461859246,-0.09871662174579099,280646.72,0,False,False,False,89904.48566037737,-0.8726979999716787,-1.0441097437397833,-0.43256379100850545,-0.64244677406547,-0.6907169641773686,-0.3967828418230563,-0.8755256451770203,-0.8821374836172762,-0.9651617167190693,-0.9491258181666501,-0.9993419099083563,-0.9585714557651465,-0.7007871053051536,-1.2805651226103045,-1.274690028710802,-0.6849174739958035,-0.985911783632968,-0.9938636999813655,-1.034363412027948,-1.0899420489150404
2024-09-30,Accessories,125344.13,125344.13,42917.72,456,274.87747807017547,0.3442243231845388,153.28076754385964,810,0,72918.53,77110.63,72029.65,60614.48,63334.66,135670.23,70999.515,67067.895,65719.95583333333,6433.711347320078,0.7189612846007731,0.740174081090218,-0.07611176011126397,283998.06,0,False,False,False,89904.48566037737,-0.6246185911467801,-0.45212784562942304,0.43256379100850545,-0.6203258832430648,-0.6678982016952749,0.43699731903485256,-0.8952881018246661,-0.8702706118411496,-0.9611134112130093,-0.9420582882075405,-0.7721902325629001,-0.5637735571649858,0.004995209709150553,-1.23890940026041,-1.2325899356397427,0.018271337813952276,-1.0040974958833944,-0.982958610073859,-1.0305874169949136,-1.0826315538386635
2024-10-07,Accessories,137673.37,137673.37,47359.39,491,280.39382892057023,0.3439481092931198,154.07319755600815,884,0,125344.13,72918.53,61939.25,62111.49,69581.02,137814.23,84328.13500000001,75159.10125,70887.41166666667,28082.292653700883,0.0983631223895367,1.222716129110378,-0.001022100547962368,337312.54000000004,0,False,False,False,89904.48566037737,-0.5662762818463565,-0.29906163302629946,0.6026731470230863,-0.6106263044068375,-0.6654894771773384,0.6353887399463807,-0.6481426026173907,-0.9188973846495723,-0.8967113204264238,-0.9042846859892663,-0.7187696222810017,-0.461692363001287,0.1437726312007272,-1.2206441791101132,-1.2281458941862569,0.18558957599376555,-0.7766704602315871,-1.027644298045523,-0.9705173519854571,-1.0435593836984047
2024-10-14,Accessories,142745.14,142745.14,48200.14,498,286.636827309237,0.3387105977131132,151.1320080321285,935,0,137673.37,125344.13,77110.63,60251.94,58373.17,140391.45,103261.66500000001,84604.33625,76561.77416666667,33047.35579277466,0.03683915051981379,0.8511733077527703,0.01676519474654614,413046.66000000003,0,False,False,False,89904.48566037737,-0.542276524031551,-0.2700882022567745,0.6366950182260024,-0.5996490376071777,-0.6744297182200254,0.7721179624664879,-0.5900199263934407,-0.8457847975915519,-0.8052270618932417,-0.8601898330434374,-0.6967944600966802,-0.4423697289485254,0.17152811549904254,-1.1999729511004256,-1.2446404337245067,0.30090349690147467,-0.7231850922998957,-0.9604573131113733,-0.8851868092917275,-0.997948653044403
2024-10-21,Accessories,134332.04,134332.04,46567.81,478,281.02937238493723,0.3448685894075566,149.5555439330544,878,0,142745.14,137673.37,72918.53,69567.19,60807.46,141786.24,119670.29250000001,94915.98625000002,83592.77166666667,32012.909455676832,-0.058937908499021474,0.842220900503617,-0.05257350783827808,478681.17000000004,0,False,False,False,89904.48566037737,-0.5820875490724615,-0.32634059624787626,0.5394896719319563,-0.6095088076950329,-0.6792216464267714,0.6193029490616622,-0.5661105170874053,-0.8659869991187649,-0.7259427910581316,-0.8120501424609525,-0.7332470667750026,-0.47988494184575337,0.09222673178957017,-1.2185398274758334,-1.253481431287462,0.17202323235756448,-0.7011832913360961,-0.9790221740233305,-0.8112356184977101,-0.9481540327148569
2024-10-28,Accessories,178979.27,178979.27,61485.05,656,272.83425304878045,0.34769868416468847,148.45336890243902,1197,0,134332.04,142745.14,125344.13,72029.65,60614.48,189447.81,135023.66999999998,103011.5925,89719.82,7321.517504803136,0.33236471358582786,0.4279030856889747,-0.05525817374188702,540094.6799999999,0,False,False,False,89904.48566037737,-0.37081560513535305,0.18772853299671424,1.4046172539489672,-0.6239185521491325,-0.6825718931092547,1.4745308310991958,-0.60577167116825,-0.6133421346391359,-0.6517573456304941,-0.7742559989482626,-0.5397978132933379,-0.1370477493423718,0.7980090468038743,-1.2456747344256451,-1.2596625595258681,0.8933005023489217,-0.7376800866735309,-0.7468535778004584,-0.7420402791047551,-0.9090606151186188
2024-11-04,Accessories,181014.69,181014.69,60708.15,698,259.33336676217766,0.33619487288492206,148.33436962750716,1214,0,178979.27,134332.04,137673.37,61939.25,62111.49,223116.59,148432.455,116380.295,99583.55249999999,20656.178024688863,0.011372378488302193,0.31481266130116525,-0.1886991012187843,593729.82,0,False,False,False,89904.48566037737,-0.36118394063727616,0.16095546327938565,1.608748481166464,-0.6476575989297544,-0.6829336114525162,1.520107238605898,-0.3952950729686674,-0.5539261399926881,-0.5869679083963463,-0.7118445321277934,-0.5309786664051288,-0.15490294339005606,0.9645419525937663,-1.2903775969587925,-1.2603299215674675,0.9317384759848247,-0.5439963297119621,-0.692253108882699,-0.6816089226216514,-0.8445035883298748
2024-11-11,Accessories,207378.54,207378.54,69588.98,712,291.26199438202246,0.3366679647048544,155.41289325842695,1331,0,181014.69,178979.27,142745.14,77110.63,60251.94,210688.72,159267.785,131264.725,109492.15250000001,24195.452013999922,0.1456448092693472,0.45278879547142536,-0.01571123503906613,637071.14,0,False,False,False,89904.48566037737,-0.2364294633905054,0.4670013903456011,1.6767922235722965,-0.5915164561470998,-0.6614172463992017,1.8337801608579087,-0.38569966744166384,-0.5294847097692504,-0.5346130579795279,-0.6423569278455828,-0.4167483524214261,0.049201758572224044,1.020052921190397,-1.1846585337015665,-1.2206327218614683,1.1962821768907457,-0.5351664920580982,-0.6697925987261099,-0.6327757367780369,-0.7726271630563537
2024-11-18,Accessories,197925.24,197925.24,67164.25,745,265.6714630872483,0.33950275248659767,152.01561073825505,1297,0,207378.54,181014.69,134332.04,72918.53,69567.19,234788.82,175426.135,147548.21375,121752.70250000001,30295.970823798365,-0.04558475529820982,0.47340306899232654,-0.15700739072669656,701704.54,0,False,False,False,89904.48566037737,-0.2811627439909071,0.38344177477641855,1.8371810449574726,-0.6365131183403397,-0.6717438589394165,1.742627345844504,-0.26141483580834485,-0.5700283851750363,-0.45653809420522673,-0.5663378513613759,-0.45770797808998887,-0.006524878914249502,1.1509002043110264,-1.2693914896228145,-1.2396850849943495,1.1194062296189395,-0.42079770555171786,-0.7070503052069637,-0.5599525086459758,-0.6939947288730094
2024-11-25,Accessories,199804.32,199804.32,68756.87,732,272.9567213114754,0.34543002640365544,151.1664344262295,1306,0,197925.24,207378.54,178979.27,125344.13,72029.65,182247.4,191324.435,163174.0525,132449.2066666667,13662.587051766977,0.009493887692140879,0.11635453647788374,0.09633564045358134,765297.74,0,False,False,False,89904.48566037737,-0.272270884755444,0.43832570616168265,1.7739975698663426,-0.623703212225846,-0.6743250733955438,1.7667560321715818,-0.305979715326293,-0.3548683608216514,-0.37971965689120823,-0.49338899812093423,-0.4495662272303649,0.030077694318113437,1.0993543048998693,-1.2452692290539453,-1.2444473664250186,1.1397557450732412,-0.46180698338787485,-0.5093284915445602,-0.4883012863484053,-0.6185380650134954
2024-12-02,Accessories,161473.64,161473.64,54251.63,590,273.6841355932204,0.3415298855511293,152.67486440677965,1047,0,199804.32,197925.24,181014.69,137673.37,61939.25,142583.72,196530.6975,172481.57625,143097.09583333333,11121.803341510598,-0.19184109732962729,-0.10795284073353373,0.13248300717641537,786122.79,0,False,False,False,89904.48566037737,-0.45365273702335057,-0.061545322010003296,1.0838396111786148,-0.622424176072466,-0.6697399463533581,1.0723860589812333,-0.29712133002120517,-0.3450594428491508,-0.35456369999666126,-0.44993704684115554,-0.6156468873619022,-0.30329066056440823,0.5363144805626154,-1.242860683425814,-1.235987912264429,0.5541419114438948,-0.45365536291710096,-0.5003145631560637,-0.4648374523707469,-0.573592337478185
2024-12-09,Accessories,154438.86,154438.86,51177.47,572,269.998006993007,0.3371342189833429,148.78318181818182,1031,0,161473.64,199804.32,207378.54,142745.14,77110.63,154646.38,191645.435,175456.61,151391.62833333333,20525.359613125176,-0.043566120141962705,-0.2552804161896406,-0.0013419001466443703,766581.74,0,False,False,False,89904.48566037737,-0.4869415131863936,-0.1674852113165069,0.9963547995139733,-0.6289056156922255,-0.6815693711902174,1.029490616621984,-0.4778203595707826,-0.21800908366563615,-0.3781686282669025,-0.4360481731693912,-0.6461274555720186,-0.3739428980899957,0.4649432352240903,-1.2550658451164474,-1.2578129295939047,0.5179649950806919,-0.6199373497120638,-0.3835613348567144,-0.4868545881254808,-0.5592259968781033
2024-12-16,Accessories,134032.1,134032.1,45532.54,510,262.8080392156863,0.341349086748041,149.5282156862745,895,0,154438.86,161473.64,197925.24,134332.04,72918.53,169483.63,178410.51499999998,176918.325,157835.6475,23804.88298933873,-0.13213487848848393,-0.32281451319700305,-0.2091737709417718,713642.0599999999,0,False,False,False,89904.48566037737,-0.583506873560554,-0.36201746056279277,0.6950182260024301,-0.6415479695194962,-0.6793047152366875,0.6648793565683646,-0.5109838181656936,-0.263565599897883,-0.4421179733148668,-0.4292241917677942,-0.7345466584649974,-0.5036781542820334,0.21910894572472597,-1.2788725889363899,-1.253634691335263,0.21046120599346752,-0.6504548671436741,-0.42542560328041734,-0.546502361472981,-0.5521674229878913
